,id,id_cart,id_currency,id_customer,current_state,order_rows,total_paid,total_products
4294,4330,32464,1,2731,5,93607899,168.030000,138.860000
4295,4331,32474,1,4078,5,93605117,179.070000,147.990000
4296,4332,32365,1,65,5,93605302;93605453,48.320000,33.320000
4297,4333,32485,1,2747,5,93606521;93606529,113.120000,86.880000
4298,4334,32490,1,4080,25,58433,173.480000,143.370000
4299,4335,32512,1,3673,5,93604991;93606838;93604267;93606835,57.310000,47.360000
4300,4336,32528,1,4083,5,93604636;93604618;4414807,257.330000,212.670000
4301,4337,32530,1,3747,5,93600715,20.200000,10.080000
4302,4338,32537,1,2731,26,93606196;93607800,346.080000,286.020000
4303,4339,32550,1,3092,5,93605297,94.990000,55.470000
4304,4340,32558,1,4085,5,93604414,30.340000,18.460000
4305,4341,32350,1,3449,5,93604495;93604476;93604528;93604534;93604294;93604293,130.620000,107.970000
4306,4342,32579,1,4086,5,93606431,38.740000,25.410000
4307,4343,32584,1,817,5,93606188,110.920000,85.060000
4308,4344,32589,1,2912,5,93600369,122.980000,78.600000
4309,4345,32600,1,4089,25,93606732,32.140000,19.950000
4310,4346,32523,1,4082,5,93600634,291.030000,240.520000
4311,4347,32613,1,4090,5,93607902,166.560000,137.660000
4312,4348,32617,1,4083,5,93605654;93605137;93604498,129.140000,100.110000
4313,4349,32637,1,3384,5,93606835,20.880000,17.260000
4314,4350,32410,1,4093,5,93605660;93605663,369.340000,305.250000
4315,4351,32650,1,4094,25,93606499,101.740000,77.470000
4316,4352,32656,1,4095,25,93604364,727.660000,601.380000
4317,4353,32619,1,1181,5,93606578;93607892;93604476;93604293,152.390000,125.950000
4318,4354,32686,1,3449,5,5865297;9598298,503.690000,416.270000
4319,4355,32688,1,1004,5,93604895;93600470;93600471,178.960000,152.480000
4320,4356,32712,1,4100,5,93600175,57.640000,41.020000
4321,4357,32709,1,4102,5,93600668;93604498;93607642;93606667;93607758,253.630000,209.600000
4322,4358,32734,1,2823,5,93606285,167.880000,138.750000
4323,4359,32721,1,4104,5,93600411,41.530000,27.710000
4324,4360,32764,1,4107,5,93604278,163.290000,128.340000
4325,4361,32674,1,4109,6,93606741;93606743,671.640000,555.070000
4326,4362,32758,1,4105,6,93607780;93607601,234.550000,188.680000
4327,4363,32794,1,4105,6,93607780;93607601,234.550000,188.680000
4328,4364,32807,1,4105,6,93607601;93607780,234.550000,188.680000
4329,4365,32638,1,4112,25,93600674,156.160000,92.480000
4330,4366,32691,1,1077,25,93607604,251.860000,208.150000
4331,4367,32838,1,4095,25,93604366,727.660000,601.380000
4332,4368,32819,1,3593,5,93605148;93605148,370.020000,370.020000
4333,4369,32847,1,4116,5,93604290;93606835;93604650,39.720000,26.230000
4334,4370,32845,1,3723,5,93606759,153.490000,120.240000
4335,4371,32852,1,3766,5,93606530;93606522;93605495,95.150000,72.010000
4336,4372,32854,1,4118,25,93607462,231.970000,191.710000
4337,4373,32856,1,4119,25,93600704;93600704,477.900000,358.380000
4338,4374,32857,1,4120,5,93600094,152.320000,125.890000
4339,4375,32719,1,4101,5,93605349,162.290000,134.120000
4340,4376,32107,1,4122,26,93600952;93600949;93604374,993.750000,821.280000
4341,4377,32887,1,379,26,93606582;93604769;93606090,189.570000,156.670000
4342,4378,32893,1,3392,5,93606767;93604293;93604300,172.150000,142.280000
4343,4379,32899,1,1353,25,93607902,166.560000,137.660000
4344,4380,32886,1,4125,5,69200091;93604348,109.020000,78.560000
4345,4381,32570,1,3754,5,93604267,21.270000,10.970000
4346,4382,32914,1,4127,5,93604294;93604262,37.940000,19.820000
4347,4383,32918,1,4103,5,93606207;93605117,514.890000,425.520000
4348,4384,32917,1,993,5,93605691,171.070000,147.990000
4349,4385,32939,1,3474,25,93607913,8.000000,0.000000
4350,4386,32942,1,2778,5,93604601,44.730000,36.970000
4351,4387,32946,1,1582,5,5733107,391.800000,323.800000
4352,4388,32967,1,4130,5,93605386;93604759,90.580000,74.860000
4353,4389,32840,1,2645,5,93606826;93606380;93606825,150.980000,124.780000
4354,4390,32974,1,3847,5,93606164;93604714;93604448,170.000000,140.490000
4355,4391,32953,1,3215,5,93607924;93604498,76.040000,56.240000
4356,4392,32995,1,2124,5,93607129,314.370000,259.810000
4357,4393,32755,1,4101,5,93605316,83.920000,69.350000
4358,4394,33023,1,1908,5,5816496,97.510000,73.980000
4359,4395,33029,1,1004,5,93605953;93600872;93605331,167.770000,138.650000
4360,4396,32201,1,4137,5,93607236;93607260,59.000000,42.150000
4361,4397,33046,1,4138,5,93604872,97.510000,73.980000
4362,4398,33047,1,4139,5,93606582;93606210,220.600000,175.700000
4363,4399,33051,1,4134,5,93605495;93606838;93604991;93604211;93604464;93606442,89.780000,67.580000
4364,4400,33061,1,4141,25,93607639;93607804,145.840000,113.920000
4365,4401,32829,1,4113,5,93604412,30.340000,18.460000
4366,4402,33076,1,4142,5,93604300;93604290;93604493;93604494;93604536;93604294;93604293;93604298;93604476;93600074;93604544;93604545;93604540;93604543;93604296;93605182;93604546;93606716;93607764;93604528,449.350000,371.410000
4367,4403,33080,1,4144,5,93607238,23.430000,19.360000
4368,4404,32635,1,4133,5,93604503,66.890000,55.280000
4369,4405,32985,1,2645,5,93606397;93606697;93607228,212.830000,175.900000
4370,4406,33098,1,4145,5,93607526;93607305,150.240000,124.160000
4371,4407,33104,1,2771,5,93605885,163.800000,135.380000
4372,4408,33123,1,3597,5,93600995,279.830000,231.270000
4373,4409,32816,1,1181,5,93606560,96.770000,68.430000
4374,4410,33136,1,810,5,93607299,21.180000,10.890000
4375,4411,33140,1,4008,5,93604232,391.800000,323.800000
4376,4412,33146,1,810,5,93600715,12.200000,10.080000
4377,4413,33171,1,4151,5,93606876;93604740;93604244;5407410,660.330000,545.720000
4378,4414,33197,1,4152,5,58433;93607297,207.010000,171.080000
4379,4415,33203,1,3683,5,93600676,131.100000,101.740000
4380,4416,33205,1,4154,5,93604534,61.500000,44.220000
4381,4417,33028,1,4151,5,93605929,369.410000,305.290000
4382,4418,33234,1,4156,25,93600662,53.090000,32.330000
4383,4419,33236,1,4154,5,93605193;93605182;93604556;93604262;93604290;93604544,94.580000,71.560000
4384,4420,33238,1,4155,5,93600707,165.260000,136.580000
4385,4421,33276,1,3690,6,93605929;2874110,548.320000,467.160000
4386,4422,33279,1,3690,5,2874110;93605929,565.280000,467.160000
4387,4423,33283,1,4159,5,93604503,74.890000,55.280000
4388,4424,33296,1,4162,5,57400006,54.960000,38.810000
4389,4425,33318,1,4163,5,93604277;93604503,303.840000,244.500000
4390,4426,33310,1,3338,5,93600651;93600649,24.680000,13.790000
4391,4427,33324,1,4164,5,93605302,38.280000,25.020000
4392,4428,33332,1,4167,5,93605934,63.920000,46.210000
4393,4429,33308,1,4165,5,93606838;93604209;93604466;93600715;93604991;93606442;93604282,201.620000,166.630000
4394,4430,33334,1,4168,25,93607429,247.510000,201.640000
4395,4431,33335,1,4171,5,93607780,181.680000,150.150000
4396,4432,33339,1,1214,5,93604450,44.730000,36.970000
4397,4433,33354,1,4175,5,93605835,35.930000,23.090000
4398,4434,33347,1,4174,26,93604317;93604449;93604894;93604856;93606005;93607892;93606584;93604734;93606100,273.510000,226.040000
4399,4435,33366,1,4174,5,93607236,23.430000,19.360000
4400,4436,33394,1,4177,5,93600707,165.260000,136.580000
4401,4437,33342,1,4178,5,93605966,208.760000,165.920000
4402,4438,33361,1,3996,6,93606838;93606835;93604267;93604462,82.470000,58.360000
4403,4439,33419,1,2087,5,93600634,291.030000,240.520000
4404,4440,33428,1,2082,5,93605221,159.120000,135.570000
4405,4441,33441,1,3987,5,93606011,167.880000,138.750000
4406,4442,33452,1,3947,5,93606432;54630,78.590000,58.330000
4407,4443,33459,1,4187,5,93600700,218.770000,174.190000
4408,4444,33466,1,3996,5,93604267;93604462;93606835;93606838,84.590000,58.360000
4409,4445,23768,1,2499,5,93605221,164.040000,135.570000
4410,4446,33473,1,4188,25,93605116,119.900000,92.480000
4411,4447,33181,1,4189,5,93605691,179.070000,147.990000
4412,4448,33462,1,4151,5,93606397;2872010,75.050000,55.420000
4413,4449,33505,1,4191,5,93605710,151.090000,124.870000
4414,4450,33512,1,4192,5,93607926,41.090000,27.340000
4415,4451,33524,1,1858,5,93605316,91.920000,69.350000
4416,4452,33535,1,4194,6,93606980,25.150000,14.170000
4417,4453,33538,1,4194,5,93606980,25.150000,14.170000
4418,4454,33520,1,4195,5,93607250;93604462;93605673;93606835,188.090000,155.440000
4419,4455,33243,1,4197,6,93607780,123.620000,102.170000
4420,4456,33566,1,4197,25,93607780,123.620000,102.170000
4421,4457,33541,1,4194,5,93606399,12.280000,3.540000
4422,4458,33567,1,4198,5,93606825;93604466;93605763;93604991,81.230000,60.530000
4423,4459,33489,1,4199,5,93607542;93605130,173.420000,143.330000
4424,4460,33568,1,4202,6,93607228,31.430000,19.360000
4425,4461,33585,1,4203,5,93604541,313.430000,259.030000
4426,4462,33588,1,4204,5,93607228,31.430000,19.360000
4427,4463,33594,1,4206,5,5890796,97.510000,73.980000
4428,4464,33595,1,3172,5,93606620;93606580;93605876;93604894;93607305;93604537,132.110000,109.180000
4429,4465,32811,1,4105,6,93600707,136.580000,136.580000
4430,4466,33014,1,2645,5,93606351,509.290000,420.900000
4431,4467,33599,1,3158,5,93605246,30.340000,18.460000
4432,4468,33191,1,3449,5,93604529;93604300;93604298;93604296;93604262;93607260;93604292,122.110000,100.940000
4433,4469,33613,1,4207,5,93600972,100.010000,76.040000
4434,4470,33436,1,4208,5,2925308,369.410000,305.290000
4435,4471,33614,1,1313,5,93606620;93606442;93604464;93604211,81.520000,60.760000
4436,4472,33609,1,4210,5,93605251;93605249,61.630000,44.320000
4437,4473,33642,1,4212,5,93600707,165.260000,136.580000
4438,4474,33651,1,4213,5,93605117,179.070000,147.990000
4439,4475,33654,1,1518,5,93605302,38.280000,25.020000
4440,4476,33656,1,4214,5,93606904;93606429,167.820000,138.700000
4441,4477,33659,1,3569,25,93605764,86.310000,64.720000
4442,4478,33216,1,4201,5,93605407;93605130;93604652;93605463,249.040000,205.830000
4443,4479,33677,1,4215,26,93607250;93607780,241.860000,199.890000
4444,4480,33678,1,4216,5,93605940,75.120000,55.470000
4445,4481,33217,1,4147,5,93606264;93607613;93607925,107.110000,88.530000
4446,4482,33684,1,1313,5,93606838;93606619;93604507;93604267;93606948,95.730000,72.510000
4447,4483,33701,1,4217,5,93605255;93605254,58.650000,36.930000
4448,4484,33708,1,1923,5,93606284,167.880000,138.750000
4449,4485,33715,1,3211,5,93604466,70.090000,52.900000
4450,4486,33718,1,4218,5,93607316,72.450000,53.260000
4451,4487,33732,1,4201,5,93606575,5.000000,4.130000
4452,4488,33741,1,4222,25,93600706,166.110000,137.280000
4453,4489,33735,1,4223,5,93606769,52.730000,36.970000
4454,4490,33745,1,4224,5,93604279,153.960000,127.240000
4455,4491,33748,1,1837,5,93607953,496.380000,410.230000
4456,4492,33768,1,4225,5,93605731,25.340000,14.330000
4457,4493,33775,1,949,5,93606521;93605495,82.880000,61.890000
4458,4494,33781,1,4226,25,93600079,158.170000,130.720000
4459,4495,33785,1,3147,5,93604341,64.290000,41.590000
4460,4496,33764,1,4228,5,93606155,291.030000,240.520000
4461,4497,33789,1,2835,5,93606350,47.400000,34.260000
4462,4498,33790,1,4229,25,93607490,501.900000,414.790000
4463,4499,32786,1,4230,5,93604652,45.070000,32.330000
4464,4500,33795,1,3518,5,93604465;93606835;93606838,68.650000,51.820000
4465,4501,33495,1,3449,5,93600889,61.520000,50.850000
4466,4502,33787,1,4233,5,93604420,38.360000,26.780000
4467,4503,33814,1,4234,5,93605916,32.760000,22.160000
4468,4504,33617,1,3932,5,93600943;93600404;93606766,229.330000,189.530000
4469,4505,33810,1,4235,25,93607770,75.250000,57.270000
4470,4506,33854,1,4242,5,93600707,165.260000,136.580000
4471,4507,33855,1,4243,5,93606762,156.680000,129.490000
4472,4508,33861,1,4244,5,93600668,45.070000,32.330000
4473,4509,33871,1,3055,6,93600986;93605445,315.380000,260.650000
4474,4510,33875,1,4245,5,93605302,36.230000,25.020000
4475,4511,33872,1,4246,5,93604798,123.100000,101.740000
4476,4512,33624,1,1476,6,93607954,78.850000,60.250000
4477,4513,33896,1,1476,6,93606561,8.080000,1.760000
4478,4514,33886,1,3298,5,93606086,140.600000,116.200000
4479,4515,33911,1,4216,5,93605940,73.070000,55.470000
4480,4516,33905,1,4251,5,93604211;93604466;93604991,63.540000,47.600000
4481,4517,33713,1,4252,5,93606838;93604211;93604466,84.910000,65.260000
4482,4518,33945,1,4253,5,93607401,350.390000,289.580000
4483,4519,33952,1,4254,5,93604503,68.910000,52.030000
4484,4520,33953,1,3260,5,93604503,68.910000,52.030000
4485,4521,33949,1,4255,5,93604778,48.050000,34.790000
4486,4522,33471,1,2499,5,93606514,112.270000,92.780000
4487,4523,33973,1,4256,5,93600923;93605724,589.970000,487.590000
4488,4524,33974,1,3857,5,93604268;93607513,89.390000,68.960000
4489,4525,33977,1,2952,5,93604589,36.820000,30.430000
4490,4526,33985,1,4257,5,93605601,90.200000,69.620000
4491,4527,33982,1,4258,5,93600541,331.870000,274.270000
4492,4528,33994,1,1882,5,93604503,62.960000,52.030000
4493,4529,33998,1,3672,5,93605119,419.010000,357.000000
4494,4530,34001,1,1664,5,93600889;93607642,102.020000,84.320000
4495,4531,34003,1,4260,5,93604464;93604991,18.510000,10.380000
4496,4532,33874,1,118,5,93604462;93604211;93606838;93605495;93606948;93604991;93604465;93604267;93604209,221.120000,182.750000
4497,4533,34013,1,118,5,93606442,13.810000,11.420000
4498,4534,34031,1,4262,5,93607333,81.050000,62.060000
4499,4535,34033,1,4263,5,54630;9988288,66.450000,54.920000
4500,4536,34035,1,4264,5,93604373,58.580000,43.500000
4501,4537,34040,1,3846,5,93606432,19.750000,11.410000
4502,4538,33553,1,4265,5,93607250;93605398;93607514,249.920000,206.550000
4503,4539,34047,1,1425,5,93604466;93604300;93604267,33.850000,27.980000
4504,4540,34050,1,4267,5,93604503,68.910000,52.030000
4505,4541,34054,1,4268,5,93605117,168.540000,139.290000
4506,4542,34056,1,4269,5,93606198,37.510000,26.080000
4507,4543,34080,1,3734,5,93606350;93606620,51.200000,37.400000
4508,4544,34107,1,2843,5,93605641,33.880000,23.090000
4509,4545,33991,1,4253,5,93607206,16.000000,13.220000
4510,4546,34110,1,4272,5,93605886,25.000000,20.660000
4511,4547,34119,1,2220,5,93601003,100.710000,83.230000
4512,4548,32622,1,4162,5,93604737,45.150000,32.390000
4513,4549,34129,1,3678,5,93600572,99.640000,77.430000
4514,4550,34133,1,4273,5,93604211;93606442;93604464,72.840000,55.280000
4515,4551,34148,1,3857,5,93606867,17.660000,9.680000
4516,4552,34165,1,1776,5,93604528;93604493;93604476;93604292,52.540000,38.520000
4517,4553,34170,1,2966,5,93604279,153.960000,127.240000
4518,4554,34142,1,4276,5,93604541,313.430000,259.030000
4519,4555,34183,1,4277,6,93604503,72.840000,55.280000
4520,4556,34184,1,4278,5,93607982,166.560000,137.650000
4521,4557,34188,1,4279,5,93606514,112.270000,92.780000
4522,4558,33965,1,4281,5,93607323,223.860000,185.010000
4523,4559,34210,1,3766,5,93605498,33.880000,23.090000
4524,4560,34211,1,4282,5,93606397,33.880000,23.090000
4525,4561,34215,1,4212,5,93606397,27.930000,23.090000
4526,4562,34222,1,4285,5,93600703;93605514,153.150000,126.580000
4527,4563,34221,1,3421,5,93604650;93604529,27.230000,17.600000
4528,4564,34159,1,4270,5,93605514;93600072;93600957,203.750000,145.360000
4529,4565,34231,1,4286,5,93607978,123.860000,102.360000
4530,4566,34182,1,4288,5,93606165;93600943;93605731,94.770000,73.410000
4531,4567,34243,1,4289,5,93606701,39.480000,27.710000
4532,4568,34251,1,4290,5,93604211,46.180000,33.250000
4533,4569,34263,1,4293,5,93606835;93606838,27.750000,18.020000
4534,4570,34268,1,4294,5,93604267,19.220000,10.970000
4535,4571,34262,1,4286,6,93607978,123.860000,102.360000
4536,4572,34271,1,3353,25,93607831,292.920000,242.080000
4537,4573,34275,1,4296,5,93604349,73.070000,55.470000
4538,4574,34289,1,4298,25,93604811,124.180000,64.720000
4539,4575,34291,1,4299,5,93604211;93606838;93604462,72.210000,54.760000
4540,4576,34293,1,4300,5,93607953,441.220000,364.650000
4541,4577,34294,1,4000,5,93600957;93606393,190.890000,157.760000
4542,4578,34311,1,4301,5,93604503,72.840000,55.280000
4543,4579,34319,1,3166,5,93604503,72.840000,55.280000
4544,4580,34334,1,4303,5,93600703,121.160000,100.140000
4545,4581,34344,1,1258,5,93604462;93604211;93605495;93604209;93604267;93606620;93605731,103.560000,85.580000
4546,4582,34343,1,4305,5,93606152,279.830000,231.270000
4547,4583,34357,1,3532,6,93600837;93600828;93606807;93605931;93605573,399.410000,330.090000
4548,4584,34244,1,4306,5,93600707;93600707,330.520000,273.160000
4549,4585,34363,1,4000,5,93605872,44.100000,36.450000
4550,4586,34121,1,4308,5,93600862;4414807;93606572;93605946,174.430000,144.140000
4551,4587,34376,1,4310,5,93604412,28.290000,18.460000
4552,4588,34377,1,1258,5,93604267,6.630000,5.480000
4553,4589,34356,1,4307,5,93606285,156.680000,129.490000
4554,4590,34258,1,4291,5,93605302,36.230000,25.020000
4555,4591,34285,1,4311,5,93607886;93607847;93604894,674.150000,519.250000
4556,4592,34399,1,4312,25,93607190,46.960000,33.890000
4557,4593,34402,1,3215,5,93606386,215.100000,177.770000
4558,4594,34382,1,4313,5,93607260,33.520000,22.790000
4559,4595,34318,1,4314,5,93604503;93606582,100.420000,82.990000
4560,4596,34407,1,3601,6,93606672,63.840000,47.850000
4561,4597,34430,1,2452,5,93604211;93604464;93604508;93604991,79.110000,65.390000
4562,4598,34449,1,4315,5,93600703,121.160000,100.140000
4563,4599,34147,1,4316,5,93607978,123.860000,102.360000
4564,4600,34446,1,1386,5,93605618,64.160000,53.030000
4565,4601,34455,1,1797,5,93607257,166.110000,137.280000
4566,4602,34469,1,3392,5,93606767;93604262;93604292;93600370,176.730000,146.070000
4567,4603,34482,1,4317,5,93604276,153.570000,126.920000
4568,4604,34491,1,2225,5,93600798;93600715;93600585,119.330000,98.630000
4569,4605,34495,1,4320,5,93607076;93604991;93604649;93604277;93606838;93604710,261.270000,215.930000
4570,4606,34246,1,3250,5,93605953;93600715,68.140000,44.780000
4571,4607,34507,1,4325,25,93607820,589.300000,450.450000
4572,4608,34512,1,561,5,93604503,64.970000,48.780000
4573,4609,34516,1,4326,5,93604431;93604373,273.610000,183.610000
4574,4610,34527,1,4327,5,93606418;93604661,261.490000,179.530000
4575,4611,34443,1,16,5,93605066;93605805,65.110000,48.900000
4576,4612,34533,1,4328,5,93604287,65.170000,48.950000
4577,4613,34535,1,4329,25,93605263,123.430000,102.010000
4578,4614,34542,1,4109,6,93606741;93606743,592.630000,489.780000
4579,4615,34506,1,4324,5,93607851,153.070000,126.500000
4580,4616,34545,1,4332,5,93600669,35.530000,24.450000
4581,4617,34548,1,1767,5,93606514,105.250000,86.990000
4582,4618,34554,1,4333,5,93604358,938.420000,775.550000
4583,4619,34551,1,4334,5,93604276,153.570000,126.920000
4584,4620,34562,1,2435,5,93606584;93607764,150.130000,124.080000
4585,4621,34466,1,4337,5,93606522;93606768;93604894;93604739;93606770,259.750000,214.690000
4586,4622,34567,1,4336,5,93600911;93605353,251.800000,208.110000
4587,4623,34528,1,4260,5,93604968,148.130000,122.420000
4588,4624,34575,1,4339,5,93605633,32.580000,22.010000
4589,4625,34564,1,4341,25,93607473,258.460000,213.600000
4590,4626,34609,1,1797,25,93607830,262.800000,217.190000
4591,4627,34380,1,3585,5,93604377;4414807;93605946;93607236;93604497,245.650000,203.030000
4592,4628,34610,1,3944,5,93600706;93605846,183.340000,151.520000
4593,4629,34623,1,4344,5,93607777;93607981;93607587,365.740000,302.280000
4594,4630,34629,1,3621,5,93605598,276.550000,228.560000
4595,4631,34627,1,4317,5,93604373,65.170000,48.950000
4596,4632,34626,1,4347,5,93604503,64.970000,48.780000
4597,4633,33938,1,4348,5,93607914,39.040000,27.350000
4598,4634,34631,1,4350,5,93607129,277.390000,229.250000
4599,4635,34636,1,4351,5,93607902;93607902,312.300000,258.100000
4600,4636,34634,1,4349,5,93606361,445.510000,368.190000
4601,4637,34493,1,4319,5,93600430;93600431;93600426,167.780000,138.670000
4602,4638,34641,1,4352,5,93600798;93600800;93600715,103.520000,85.560000
4603,4639,34606,1,2731,5,93606578;93607892,55.240000,40.740000
4604,4640,34112,1,4338,26,93604249,266.670000,220.390000
4605,4641,34620,1,2212,5,93605929,325.950000,269.380000
4606,4642,34650,1,4354,5,93607330,42.710000,30.380000
4607,4643,34077,1,1199,5,93605748;93607982,284.520000,235.150000
4608,4644,34655,1,4239,5,93604714,40.470000,28.530000
4609,4645,34657,1,4355,5,93606397,79.890000,61.110000
4610,4646,34622,1,3866,5,93600920;93604502;93600461,193.470000,159.900000
4611,4647,34646,1,4353,5,93607980,116.120000,95.960000
4612,4648,34662,1,3471,5,93606769,45.420000,32.620000
4613,4649,34666,1,4357,5,93604503,64.970000,48.780000
4614,4650,34669,1,4358,5,93607948,50.420000,36.750000
4615,4651,34671,1,1157,5,93605718,123.430000,102.010000
4616,4652,34672,1,4359,5,93600418,73.440000,73.440000
4617,4653,34677,1,4360,5,93607823,462.320000,382.080000
4618,4654,34681,1,4361,5,93606432,18.890000,10.700000
4619,4655,34683,1,2049,5,93604503,64.970000,48.780000
4620,4656,34685,1,3064,5,93606718,66.840000,50.330000
4621,4657,34686,1,4363,5,93605569,138.250000,114.260000
4622,4658,34687,1,4364,5,93607925,39.040000,27.340000
4623,4659,34619,1,4321,5,93606521,128.320000,106.050000
4624,4660,34360,1,4288,5,93605904,43.440000,30.980000
4625,4661,34710,1,3932,5,93606305;93607260;93606590;93605993;93604411,410.540000,339.290000
4626,4662,34490,1,4365,5,93600800;93600802;93600798;93600715,152.860000,126.340000
4627,4663,34456,1,1759,5,5163006,375.330000,310.190000
4628,4664,34613,1,3722,5,93600500;93606616;93600438,198.010000,163.640000
4629,4665,34724,1,4367,5,93607984,473.600000,391.400000
4630,4666,34725,1,4369,5,93605601,84.930000,65.270000
4631,4667,34728,1,1185,5,93600585,45.420000,32.620000
4632,4668,34730,1,4370,25,93607631,52.470000,38.450000
4633,4669,34272,1,4371,6,93600707;93600707,309.860000,256.080000
4634,4670,34732,1,4372,5,2525269,158.240000,130.780000
4635,4671,33992,1,4256,5,93607892;93607297;93600636,157.910000,130.510000
4636,4672,34748,1,4374,5,93604260,375.330000,310.190000
4637,4673,34372,1,4375,5,93607271;93604287;93607305,148.030000,122.350000
4638,4674,34150,1,4376,5,93604462;93604991;93606838;93604267;93604211,77.330000,59.000000
4639,4675,34752,1,4378,5,93607988,485.530000,401.260000
4640,4676,34754,1,2225,5,93604277,202.020000,166.960000
4641,4677,34526,1,4379,5,93606579,73.140000,48.900000
4642,4678,34758,1,4381,5,93600366,104.690000,81.600000
4643,4679,34464,1,4373,5,93600990;93604287,296.260000,244.850000
4644,4680,34774,1,4377,5,93604424;93604462,70.380000,53.250000
4645,4681,34776,1,4382,5,93606901;93600981,417.970000,322.410000
4646,4682,34782,1,4384,5,93600366,104.690000,81.600000
4647,4683,34787,1,4385,5,93605453,14.810000,7.320000
4648,4684,34789,1,1258,5,93605302;93604991,38.950000,27.260000
4649,4685,34792,1,4386,5,93600703,121.160000,100.140000
4650,4686,34798,1,4388,5,93604894,16.500000,8.720000
4651,4687,34797,1,3455,5,93605182;93605193;93604544;93604262;93604528,69.890000,52.860000
4652,4688,34801,1,4389,5,93600703;93600703;93606835;93604209,268.650000,222.040000
4653,4689,34809,1,462,5,93606449,63.010000,47.160000
4654,4690,34811,1,4380,5,93604800;93605715;93606737,409.300000,338.270000
4655,4691,34800,1,4390,5,93600424,111.900000,92.480000
4656,4692,34819,1,3472,5,93604345,111.900000,92.480000
4657,4693,34822,1,3472,26,93604341,56.270000,41.590000
4658,4694,34838,1,4392,5,93604968,167.880000,138.750000
4659,4695,34852,1,4394,5,93606718,78.660000,60.100000
4660,4696,34862,1,3603,26,93606667;93607476,119.920000,99.100000
4661,4697,34873,1,1094,5,93600715,18.150000,10.080000
4662,4698,34898,1,4395,25,93607659,93.820000,72.620000
4663,4699,34902,1,4397,5,93607883,38.360000,26.780000
4664,4700,34917,1,4380,5,93605419,55.920000,46.210000
4665,4701,34921,1,2861,5,93604209;93604466;93604991;93606838;93604267;93604276,247.810000,204.820000
4666,4702,34940,1,4401,5,93607644;93605514,114.000000,94.220000
4667,4703,34939,1,4400,5,93604503,133.790000,110.570000
4668,4704,34943,1,4402,5,93605397;93605392;93604420,259.280000,214.290000
4669,4705,34947,1,4403,25,93607476,63.840000,47.840000
4670,4706,34956,1,2487,5,93605297,73.070000,55.470000
4671,4707,34963,1,1990,5,93604659,97.690000,83.230000
4672,4708,34970,1,4405,5,93607840,106.830000,88.290000
4673,4709,34707,1,1446,25,93600520,302.220000,249.770000
4674,4710,34984,1,4409,5,93604211,46.180000,33.250000
4675,4711,34989,1,4410,25,93607991,524.980000,397.290000
4676,4712,34907,1,4398,5,93607238,29.380000,19.360000
4677,4713,35009,1,4411,5,93607777,47.480000,34.320000
4678,4714,35013,1,3528,5,93604503,72.840000,55.280000
4679,4715,35023,1,4413,5,93607735,391.800000,323.800000
4680,4716,34670,1,4417,5,93606948,18.290000,10.200000
4681,4717,35048,1,4418,25,93607899,168.030000,138.870000
4682,4718,35045,1,4419,5,93605302;93604650,40.920000,33.820000
4683,4719,35054,1,2653,5,93605731;93604209;93604991;93600889;93604466,162.490000,134.310000
4684,4720,35063,1,4421,5,93600699,153.090000,103.490000
4685,4721,35068,1,3121,5,93606902,84.260000,64.720000
4686,4722,35087,1,4422,5,93600910;93600911;93600927;93606158,537.170000,443.950000
4687,4723,34395,1,1181,5,93607978,123.860000,102.360000
4688,4724,34966,1,4397,5,93606769,50.680000,36.970000
4689,4725,34820,1,4423,5,93606616,101.720000,79.150000
4690,4726,35106,1,4424,5,93604737,45.150000,32.390000
4691,4727,35115,1,4426,5,93607250,118.240000,97.720000
4692,4728,35121,1,4427,5,93604398,61.870000,46.210000
4693,4729,35124,1,4428,5,93604991;93606838;93604211;93604468;93604268;93606001,159.080000,131.470000
4694,4730,35149,1,957,25,93606674,96.930000,75.190000
4695,4731,35150,1,3987,5,93600541,352.610000,291.410000
4696,4732,35152,1,4431,5,93605495,8.120000,1.790000
4697,4733,35154,1,4431,5,93606838,17.310000,9.390000
4698,4734,35158,1,4432,5,93605782;5164106,195.820000,161.830000
4699,4735,35160,1,1518,5,93600074,44.560000,31.910000
4700,4736,35128,1,3298,5,93605383;93605382,151.030000,124.820000
4701,4737,35138,1,1185,5,93607882,67.470000,50.850000
4702,4738,35175,1,4434,5,93607250,118.240000,97.720000
4703,4739,35085,1,2768,5,93606835,16.390000,8.630000
4704,4740,35184,1,4436,5,93607978,123.860000,102.360000
4705,4741,35199,1,4439,5,93607978,123.860000,102.360000
4706,4742,35210,1,1185,5,93606201,50.680000,36.970000
4707,4743,35220,1,4441,5,93605946,61.870000,46.210000
4708,4744,35224,1,4442,5,93606021,240.650000,198.880000
4709,4745,35228,1,4443,5,93606621;93606620;93605731;93605368;93606667,100.590000,83.130000
4710,4746,35202,1,4445,5,93606759,145.490000,120.240000
4711,4747,35235,1,4446,5,93604932,156.680000,129.490000
4712,4748,35239,1,462,5,93608001,48.140000,34.870000
4713,4749,35254,1,4448,5,93600715,18.150000,10.080000
4714,4750,35255,1,1568,5,93604465;93604211,66.200000,49.800000
4715,4751,35278,1,4450,5,93607902;93607902,333.120000,275.320000
4716,4752,35279,1,3463,5,93600370,73.010000,55.420000
4717,4753,35263,1,4451,5,93607979,441.220000,364.650000
